Listing,Make,Year_model,Price,Milage,Exterior_color,Interior_color,Transmission,Drivetrain
2016 Hyundai Genesis Coupe 3.8 Base,Hyundai,2016,"$14,785","42,481",White,Other,Automatic,RWD
2016 Hyundai Santa Fe Sport 2.4L,Hyundai,2016,"$9,991","73,112",Blue,Gray,Automatic,FWD
2015 Mitsubishi Outlander Sport ES,Mitsubishi,2015,"$6,991","92,266",White,Black,Automatic,FWD
2013 Dodge Avenger SE,Dodge,2013,"$3,991","107,068",Blue,Gray,Automatic,FWD
2015 Cadillac ATS 2.5L,Cadillac,2015,"$9,691","56,862",Black,Red,Automatic,RWD
2019 GMC Acadia SLT-1,GMC,2019,"$23,191","21,328",White,Brown,Automatic,FWD
2019 Ford Expedition Max Platinum,Ford,2019,"$45,999","4,278",Black,Other,Automatic,RWD
2005 Ford Thunderbird Deluxe,Ford,2005,"$11,000","49,225",Blue,Other,Automatic,RWD
2013 Nissan Altima 2.5 SL,Nissan,2013,"$3,700","72,279",Gray,Gray,CVT,FWD
2017 Kia Sorento LX,Kia,2017,"$12,998","36,445",Red,Black,Automatic,FWD
2017 Genesis G80 3.8,Genesis,2017,"$25,590","21,820",Gray,Black,Automatic,RWD
2015 Chrysler 200 Limited,Chrysler,2015,"$8,997","64,110",White,Black,Automatic,FWD
2016 FIAT 500e Battery Electric,FIAT,2016,"$10,000","21,103",Gray,Black,Automatic,FWD
2016 Cadillac CTS 3.6L Luxury,Cadillac,2016,"$18,397","43,690",Black,Black,Automatic,RWD
2016 Mercedes-Benz Metris Base,Mercedes-Benz,2016,"$14,497","72,396",Silver,Black,Automatic,RWD
2015 Nissan Versa Note S Plus,Nissan,2015,"$9,990","56,859",Gray,Black,CVT,FWD
2014 Acura RLX Sport Hybrid Advance Package,Acura,2014,"$23,100","55,864",Black,Gray,Automatic,AWD
2019 GMC Terrain SLT,GMC,2019,"$21,800","18,750",Silver,Black,Automatic,FWD
2018 BMW X1 sDrive28i,BMW,2018,"$22,800","18,281",Gray,Brown,Automatic,FWD
2019 Chrysler Pacifica Touring-L Plus,Chrysler,2019,"$29,800","2,834",Gray,Black,Automatic,FWD
2019 Nissan Maxima 3.5 SR,Nissan,2019,"$25,800","4,109",White,Gray,CVT,FWD
2015 Nissan Altima 2.5 S,Nissan,2015,"$10,800","16,784",Black,Black,CVT,FWD
2018 Toyota Camry SE,Toyota,2018,"$19,800","24,814",White,Black,Automatic,FWD
2016 BMW 428 i xDrive,BMW,2016,"$21,798","34,140",White,Black,Automatic,AWD
2017 Lincoln MKC Reserve,Lincoln,2017,"$17,997","36,195",Black,Black,Automatic,FWD
2014 Hyundai Equus Signature,Hyundai,2014,"$14,298","73,082",Silver,Black,Automatic,RWD
2017 Buick Enclave Leather,Buick,2017,"$22,990","22,430",White,Brown,Automatic,FWD
2017 FIAT 500e Battery Electric,FIAT,2017,"$8,798","14,093",Orange,Black,Automatic,FWD
2015 Lexus IS 250 250,Lexus,2015,"$14,997","64,021",Gray,Red,Automatic,RWD
2017 Buick Enclave Premium,Buick,2017,"$24,990","27,973",White,Brown,Automatic,FWD
2015 Chrysler 200 Limited,Chrysler,2015,"$4,490","144,460",Gray,Other,Automatic,FWD
2015 Buick Enclave Leather,Buick,2015,"$8,995","79,898",Other,Other,Automatic,FWD
2015 Chevrolet Impala 1LT,Chevrolet,2015,"$8,990","19,298",Other,Other,Automatic,FWD
2017 Chevrolet Equinox 1LT,Chevrolet,2017,"$7,995","19,893",Other,Other,Automatic,FWD
2015 Nissan Rogue Select S,Nissan,2015,"$5,995","50,000",Other,Other,Automatic,FWD
2017 Acura RDX Technology & AcuraWatch Plus Packages,Acura,2017,"$16,995","19,898",Other,Other,Automatic,FWD
2017 Nissan Altima 2.5 SV,Nissan,2017,"$6,995","44,213",Other,Other,Automatic,FWD
2018 Chevrolet Cruze LT,Chevrolet,2018,"$6,995","26,600",Other,Other,Automatic,FWD
2015 Nissan Altima 2.5 S,Nissan,2015,"$5,995","49,822",Other,Other,Automatic,FWD
2010 Nissan Murano SL,Nissan,2010,"$3,995","60,390",Other,Other,Automatic,4x2/2-wheel drive
2015 Kia Optima EX,Kia,2015,"$7,995","48,000",Other,Other,Automatic,FWD
2017 Nissan Altima 2.5 SR,Nissan,2017,"$8,995","25,730",Red,Other,Automatic,FWD
2016 Nissan Versa Note S Plus,Nissan,2016,"$5,900","14,900",Other,Other,Automatic,FWD
2018 Nissan Altima 2.5 S,Nissan,2018,"$10,995","19,990",Other,Other,Automatic,FWD
2014 Chevrolet Equinox 2LT,Chevrolet,2014,"$6,500",55,Black,Black,Automatic,FWD
2017 GMC Acadia Limited Limited,GMC,2017,"$15,990","21,838",Other,Other,Automatic,FWD
2014 Kia Soul Base,Kia,2014,"$3,990","49,789",Other,Other,Automatic,FWD
2014 Nissan Versa 1.6 SV,Nissan,2014,"$3,500","60,305",Other,Other,Automatic,FWD
2018 Nissan Altima 2.5 SR,Nissan,2018,"$11,900","16,995",White,Other,Automatic,FWD
2015 Nissan Sentra SV,Nissan,2015,"$5,500","37,086",White,Black,Automatic,FWD
2019 Chevrolet Trax LT,Chevrolet,2019,"$11,900","22,789",Other,Other,Automatic,FWD
2017 GMC Terrain SLE-1,GMC,2017,"$10,995","28,224",Black,Other,Automatic,FWD
2019 Volkswagen Passat 2.0T Wolfsburg Edition,Volkswagen,2019,"$11,900","3,932",Other,Other,Automatic,FWD
2018 Ford Fiesta S Sedan 4D,Ford,2018,"$5,500","8,390",Other,Other,Automanual,FWD
2018 Chevrolet Malibu 1LS,Chevrolet,2018,"$8,995","38,228",Other,Other,Automatic,FWD
2015 Chevrolet Impala 2LT,Chevrolet,2015,"$8,995","39,126",Other,Other,Automatic,FWD
2013 Chevrolet Malibu 1LS,Chevrolet,2013,"$5,995","69,898",Other,Other,Automatic,FWD
2017 Hyundai Sonata SE,Hyundai,2017,"$7,995","49,896",Other,Other,Automatic,FWD
2017 RAM ProMaster 2500 High Roof,RAM,2017,"$22,999","33,083",White,Gray,Automatic,FWD
2017 Toyota Highlander Hybrid Limited,Toyota,2017,"$29,999","34,377",White,Beige,CVT,AWD
2008 Toyota Land Cruiser,Toyota,2008,"$22,949","131,035",Silver,Gray,Automatic,4x4/4-wheel drive
2017 Buick LaCrosse Essence,Buick,2017,"$18,999","31,978",Red,Beige,Automatic,FWD
2019 Nissan Kicks SR,Nissan,2019,"$16,499",796,Silver,Gray,CVT,FWD
2016 Subaru Forester 2.5i,Subaru,2016,"$12,999","28,345",Silver,Gray,CVT,AWD
2017 FIAT 124 Spider Abarth,FIAT,2017,"$16,999","33,421",Red,Black,Automatic,RWD
2019 Ford Transit-350 XL,Ford,2019,"$49,991","13,282",Gray,Gray,Automatic,RWD
2018 Dodge Journey Crossroad,Dodge,2018,"$15,584","15,801",Gray,Black,Automatic,AWD
2017 Chevrolet Equinox LT,Chevrolet,2017,"$13,425","27,951",Red,Black,Automatic,FWD
2012 Hyundai Genesis Coupe 3.8 Grand Touring,Hyundai,2012,"$10,499","55,141",White,Brown,Automatic,RWD
2017 Hyundai Sonata Sport,Hyundai,2017,"$12,455","36,244",Gray,Gray,Automatic,FWD
2016 Audi A3 2.0T Premium,Audi,2016,"$14,795","40,560",White,Black,Automatic,AWD
2014 Acura RLX Advance Package,Acura,2014,"$17,000","59,602",White,Gray,Automatic,FWD
2006 Dodge Dakota ST,Dodge,2006,"$3,990","111,001",Red,Gray,Automatic,RWD
2015 Nissan Sentra SV,Nissan,2015,"$3,590","151,250",Silver,Gray,CVT,FWD
2013 Lexus GS 450h Base,Lexus,2013,"$17,298","64,364",White,Beige,CVT,RWD
2016 BMW 550 i,BMW,2016,"$22,997","45,853",White,Beige,Automatic,RWD
2005 GMC Yukon XL 1500 Denali,GMC,2005,"$1,900","166,549",Gray,Gray,Automatic,AWD
2015 Nissan Sentra SV,Nissan,2015,"$7,490","44,736",White,Gray,CVT,FWD
2016 Nissan Maxima 3.5 SV,Nissan,2016,"$14,598","42,974",White,Beige,CVT,FWD
2016 Hyundai Equus Signature,Hyundai,2016,"$18,997","56,111",Black,White,Automatic,RWD
2013 Cadillac CTS Premium,Cadillac,2013,"$13,990","38,970",White,Beige,Automatic,RWD
2007 Lexus SC 430,Lexus,2007,"$14,595","45,263",Blue,Black,Automatic,RWD
2011 Aston Martin Rapide Base,Aston,2011,"$48,990","41,183",Black,Blue,Automatic,RWD
2014 FIAT 500L Easy,FIAT,2014,"$6,690","91,771",White,Black,Other / Unknown,FWD
2012 Mercedes-Benz R 350 4MATIC,Mercedes-Benz,2012,"$18,499","63,872",Silver,Beige,Automatic,AWD
2018 Chrysler Pacifica Hybrid Touring Plus,Chrysler,2018,"$27,995","9,974",White,Other,Automatic,FWD
2017 Alfa Romeo Giulia Quadrifoglio,Alfa,2017,"$36,599","27,257",Red,Black,Automatic,RWD
2015 BMW 640 i,BMW,2015,"$23,699","40,889",Black,Black,Automatic,RWD
2016 Kia Forte LX,Kia,2016,"$5,395","76,540",Black,Black,Automatic,FWD
2016 Chrysler 200 Limited,Chrysler,2016,"$7,991","67,000",White,Black,Automatic,FWD
2019 Honda Passport EX-L,Honda,2019,"$28,528","19,134",Gray,Black,Automatic,FWD
2016 Porsche Cayenne E-Hybrid S,Porsche,2016,"$35,995","33,884",White,Black,Automatic,AWD
2005 Chevrolet SSR Base,Chevrolet,2005,"$22,990","42,173",Other,Black,Automatic,RWD
2017 BMW X4 xDrive 28i,BMW,2017,"$26,990","32,479",Black,Black,Automatic,AWD
2018 Cadillac CTS-V Base,Cadillac,2018,"$59,990","22,923",Black,Black,Automatic,RWD
2016 Volvo V60 T5 Premier,Volvo,2016,"$12,990","51,789",Silver,Black,Automatic,FWD
2016 Lincoln Navigator L Reserve,Lincoln,2016,"$28,988","43,724",White,Gray,Automatic,4x4/4-wheel drive
2013 Ford Edge SEL,Ford,2013,"$6,454","77,574",White,Gray,Automatic,FWD
2004 Jaguar XJ8,Jaguar,2004,"$5,900","55,369",Silver,Gray,Automatic,RWD
2013 Bentley Continental Flying Spur,Bentley,2013,"$57,995","38,807",Other,Beige,Automatic,AWD
2016 Hyundai Genesis Coupe 3.8 Base,Hyundai,2016,"$14,785","42,481",White,Other,Automatic,RWD
2016 Hyundai Santa Fe Sport 2.4L,Hyundai,2016,"$9,991","73,112",Blue,Gray,Automatic,FWD
2015 Mitsubishi Outlander Sport ES,Mitsubishi,2015,"$6,991","92,266",White,Black,Automatic,FWD
2013 Dodge Avenger SE,Dodge,2013,"$3,991","107,068",Blue,Gray,Automatic,FWD
2015 Cadillac ATS 2.5L,Cadillac,2015,"$9,691","56,862",Black,Red,Automatic,RWD
2019 GMC Acadia SLT-1,GMC,2019,"$23,191","21,328",White,Brown,Automatic,FWD
2019 Ford Expedition Max Platinum,Ford,2019,"$45,999","4,278",Black,Other,Automatic,RWD
2005 Ford Thunderbird Deluxe,Ford,2005,"$11,000","49,225",Blue,Other,Automatic,RWD
2013 Nissan Altima 2.5 SL,Nissan,2013,"$3,700","72,279",Gray,Gray,CVT,FWD
2017 Kia Sorento LX,Kia,2017,"$12,998","36,445",Red,Black,Automatic,FWD
2017 Genesis G80 3.8,Genesis,2017,"$25,590","21,820",Gray,Black,Automatic,RWD
2015 Chrysler 200 Limited,Chrysler,2015,"$8,997","64,110",White,Black,Automatic,FWD
2016 FIAT 500e Battery Electric,FIAT,2016,"$10,000","21,103",Gray,Black,Automatic,FWD
2016 Cadillac CTS 3.6L Luxury,Cadillac,2016,"$18,397","43,690",Black,Black,Automatic,RWD
2016 Mercedes-Benz Metris Base,Mercedes-Benz,2016,"$14,497","72,396",Silver,Black,Automatic,RWD
2015 Nissan Versa Note S Plus,Nissan,2015,"$9,990","56,859",Gray,Black,CVT,FWD
2014 Acura RLX Sport Hybrid Advance Package,Acura,2014,"$23,100","55,864",Black,Gray,Automatic,AWD
2019 GMC Terrain SLT,GMC,2019,"$21,800","18,750",Silver,Black,Automatic,FWD
2018 BMW X1 sDrive28i,BMW,2018,"$22,800","18,281",Gray,Brown,Automatic,FWD
2019 Chrysler Pacifica Touring-L Plus,Chrysler,2019,"$29,800","2,834",Gray,Black,Automatic,FWD
2019 Nissan Maxima 3.5 SR,Nissan,2019,"$25,800","4,109",White,Gray,CVT,FWD
2015 Nissan Altima 2.5 S,Nissan,2015,"$10,800","16,784",Black,Black,CVT,FWD
2018 Toyota Camry SE,Toyota,2018,"$19,800","24,814",White,Black,Automatic,FWD
2016 BMW 428 i xDrive,BMW,2016,"$21,798","34,140",White,Black,Automatic,AWD
2017 Lincoln MKC Reserve,Lincoln,2017,"$17,997","36,195",Black,Black,Automatic,FWD
2014 Hyundai Equus Signature,Hyundai,2014,"$14,298","73,082",Silver,Black,Automatic,RWD
2017 Buick Enclave Leather,Buick,2017,"$22,990","22,430",White,Brown,Automatic,FWD
2017 FIAT 500e Battery Electric,FIAT,2017,"$8,798","14,093",Orange,Black,Automatic,FWD
2015 Lexus IS 250 250,Lexus,2015,"$14,997","64,021",Gray,Red,Automatic,RWD
2017 Buick Enclave Premium,Buick,2017,"$24,990","27,973",White,Brown,Automatic,FWD
2015 Chrysler 200 Limited,Chrysler,2015,"$4,490","144,460",Gray,Other,Automatic,FWD
2015 Buick Enclave Leather,Buick,2015,"$8,995","79,898",Other,Other,Automatic,FWD
2015 Chevrolet Impala 1LT,Chevrolet,2015,"$8,990","19,298",Other,Other,Automatic,FWD
2017 Chevrolet Equinox 1LT,Chevrolet,2017,"$7,995","19,893",Other,Other,Automatic,FWD
2015 Nissan Rogue Select S,Nissan,2015,"$5,995","50,000",Other,Other,Automatic,FWD
2017 Acura RDX Technology & AcuraWatch Plus Packages,Acura,2017,"$16,995","19,898",Other,Other,Automatic,FWD
2017 Nissan Altima 2.5 SV,Nissan,2017,"$6,995","44,213",Other,Other,Automatic,FWD
2018 Chevrolet Cruze LT,Chevrolet,2018,"$6,995","26,600",Other,Other,Automatic,FWD
2015 Nissan Altima 2.5 S,Nissan,2015,"$5,995","49,822",Other,Other,Automatic,FWD
2010 Nissan Murano SL,Nissan,2010,"$3,995","60,390",Other,Other,Automatic,4x2/2-wheel drive
2015 Kia Optima EX,Kia,2015,"$7,995","48,000",Other,Other,Automatic,FWD
2017 Nissan Altima 2.5 SR,Nissan,2017,"$8,995","25,730",Red,Other,Automatic,FWD
2016 Nissan Versa Note S Plus,Nissan,2016,"$5,900","14,900",Other,Other,Automatic,FWD
2018 Nissan Altima 2.5 S,Nissan,2018,"$10,995","19,990",Other,Other,Automatic,FWD
2014 Chevrolet Equinox 2LT,Chevrolet,2014,"$6,500",55,Black,Black,Automatic,FWD
2017 GMC Acadia Limited Limited,GMC,2017,"$15,990","21,838",Other,Other,Automatic,FWD
2014 Kia Soul Base,Kia,2014,"$3,990","49,789",Other,Other,Automatic,FWD
2014 Nissan Versa 1.6 SV,Nissan,2014,"$3,500","60,305",Other,Other,Automatic,FWD
2018 Nissan Altima 2.5 SR,Nissan,2018,"$11,900","16,995",White,Other,Automatic,FWD
2015 Nissan Sentra SV,Nissan,2015,"$5,500","37,086",White,Black,Automatic,FWD
2019 Chevrolet Trax LT,Chevrolet,2019,"$11,900","22,789",Other,Other,Automatic,FWD
2017 GMC Terrain SLE-1,GMC,2017,"$10,995","28,224",Black,Other,Automatic,FWD
2019 Volkswagen Passat 2.0T Wolfsburg Edition,Volkswagen,2019,"$11,900","3,932",Other,Other,Automatic,FWD
2018 Ford Fiesta S Sedan 4D,Ford,2018,"$5,500","8,390",Other,Other,Automanual,FWD
2018 Chevrolet Malibu 1LS,Chevrolet,2018,"$8,995","38,228",Other,Other,Automatic,FWD
2015 Chevrolet Impala 2LT,Chevrolet,2015,"$8,995","39,126",Other,Other,Automatic,FWD
2013 Chevrolet Malibu 1LS,Chevrolet,2013,"$5,995","69,898",Other,Other,Automatic,FWD
2017 Hyundai Sonata SE,Hyundai,2017,"$7,995","49,896",Other,Other,Automatic,FWD
2017 RAM ProMaster 2500 High Roof,RAM,2017,"$22,999","33,083",White,Gray,Automatic,FWD
2017 Toyota Highlander Hybrid Limited,Toyota,2017,"$29,999","34,377",White,Beige,CVT,AWD
2008 Toyota Land Cruiser,Toyota,2008,"$22,949","131,035",Silver,Gray,Automatic,4x4/4-wheel drive
2017 Buick LaCrosse Essence,Buick,2017,"$18,999","31,978",Red,Beige,Automatic,FWD
2019 Nissan Kicks SR,Nissan,2019,"$16,499",796,Silver,Gray,CVT,FWD
2016 Subaru Forester 2.5i,Subaru,2016,"$12,999","28,345",Silver,Gray,CVT,AWD
2017 FIAT 124 Spider Abarth,FIAT,2017,"$16,999","33,421",Red,Black,Automatic,RWD
2019 Ford Transit-350 XL,Ford,2019,"$49,991","13,282",Gray,Gray,Automatic,RWD
2018 Dodge Journey Crossroad,Dodge,2018,"$15,584","15,801",Gray,Black,Automatic,AWD
2017 Chevrolet Equinox LT,Chevrolet,2017,"$13,425","27,951",Red,Black,Automatic,FWD
2012 Hyundai Genesis Coupe 3.8 Grand Touring,Hyundai,2012,"$10,499","55,141",White,Brown,Automatic,RWD
2017 Hyundai Sonata Sport,Hyundai,2017,"$12,455","36,244",Gray,Gray,Automatic,FWD
2016 Audi A3 2.0T Premium,Audi,2016,"$14,795","40,560",White,Black,Automatic,AWD
2014 Acura RLX Advance Package,Acura,2014,"$17,000","59,602",White,Gray,Automatic,FWD
2006 Dodge Dakota ST,Dodge,2006,"$3,990","111,001",Red,Gray,Automatic,RWD
2015 Nissan Sentra SV,Nissan,2015,"$3,590","151,250",Silver,Gray,CVT,FWD
2013 Lexus GS 450h Base,Lexus,2013,"$17,298","64,364",White,Beige,CVT,RWD
2016 BMW 550 i,BMW,2016,"$22,997","45,853",White,Beige,Automatic,RWD
2005 GMC Yukon XL 1500 Denali,GMC,2005,"$1,900","166,549",Gray,Gray,Automatic,AWD
2015 Nissan Sentra SV,Nissan,2015,"$7,490","44,736",White,Gray,CVT,FWD
2016 Nissan Maxima 3.5 SV,Nissan,2016,"$14,598","42,974",White,Beige,CVT,FWD
2016 Hyundai Equus Signature,Hyundai,2016,"$18,997","56,111",Black,White,Automatic,RWD
2013 Cadillac CTS Premium,Cadillac,2013,"$13,990","38,970",White,Beige,Automatic,RWD
2007 Lexus SC 430,Lexus,2007,"$14,595","45,263",Blue,Black,Automatic,RWD
2011 Aston Martin Rapide Base,Aston,2011,"$48,990","41,183",Black,Blue,Automatic,RWD
2014 FIAT 500L Easy,FIAT,2014,"$6,690","91,771",White,Black,Other / Unknown,FWD
2012 Mercedes-Benz R 350 4MATIC,Mercedes-Benz,2012,"$18,499","63,872",Silver,Beige,Automatic,AWD
2018 Chrysler Pacifica Hybrid Touring Plus,Chrysler,2018,"$27,995","9,974",White,Other,Automatic,FWD
2017 Alfa Romeo Giulia Quadrifoglio,Alfa,2017,"$36,599","27,257",Red,Black,Automatic,RWD
2015 BMW 640 i,BMW,2015,"$23,699","40,889",Black,Black,Automatic,RWD
2016 Kia Forte LX,Kia,2016,"$5,395","76,540",Black,Black,Automatic,FWD
2016 Chrysler 200 Limited,Chrysler,2016,"$7,991","67,000",White,Black,Automatic,FWD
2019 Honda Passport EX-L,Honda,2019,"$28,528","19,134",Gray,Black,Automatic,FWD
2016 Porsche Cayenne E-Hybrid S,Porsche,2016,"$35,995","33,884",White,Black,Automatic,AWD
2005 Chevrolet SSR Base,Chevrolet,2005,"$22,990","42,173",Other,Black,Automatic,RWD
2017 BMW X4 xDrive 28i,BMW,2017,"$26,990","32,479",Black,Black,Automatic,AWD
2018 Cadillac CTS-V Base,Cadillac,2018,"$59,990","22,923",Black,Black,Automatic,RWD
2016 Volvo V60 T5 Premier,Volvo,2016,"$12,990","51,789",Silver,Black,Automatic,FWD
2016 Lincoln Navigator L Reserve,Lincoln,2016,"$28,988","43,724",White,Gray,Automatic,4x4/4-wheel drive
2013 Ford Edge SEL,Ford,2013,"$6,454","77,574",White,Gray,Automatic,FWD
2004 Jaguar XJ8,Jaguar,2004,"$5,900","55,369",Silver,Gray,Automatic,RWD
2013 Bentley Continental Flying Spur,Bentley,2013,"$57,995","38,807",Other,Beige,Automatic,AWD
2012 Nissan Sentra 2.0 SR,Nissan,2012,"$2,999","75,978",Silver,Other,CVT,FWD
2014 Kia Soul +,Kia,2014,"$4,999","82,642",Black,Gray,Automatic,FWD
2012 MINI Cooper S Clubman Base,MINI,2012,"$7,999","59,421",Green,Other,Automatic,FWD
2015 Buick LaCrosse Leather,Buick,2015,"$12,995","61,962",Gray,Beige,Automatic,FWD
2019 Toyota Highlander LE Plus,Toyota,2019,"$20,691","40,574",Gray,Gray,Automatic,FWD
2017 BMW 440 Gran Coupe i,BMW,2017,"$22,891","48,391",White,Red,Automatic,RWD
2013 Ford Transit Connect XLT,Ford,2013,"$6,995","83,711",White,Gray,Automatic,FWD
2014 Volkswagen CC 2.0T Sport,Volkswagen,2014,"$6,491","84,686",Gray,Other,Automatic,FWD
2018 Nissan Pathfinder S,Nissan,2018,"$18,995","24,334",Gray,Gray,CVT,FWD
2006 Nissan Sentra 1.8 S,Nissan,2006,"$2,000","93,500",Purple,Green,Automatic,FWD
2015 Chrysler 200 Limited,Chrysler,2015,"$8,300","44,876",Silver,Black,Automatic,FWD
2011 Nissan Juke SL,Nissan,2011,"$7,000","74,716",White,Black,CVT,FWD
2016 smart ForTwo Passion,smart,2016,"$8,500","8,593",White,Black,Automatic,RWD
2015 BMW i8 Base,BMW,2015,"$57,000","25,740",Gray,Other,Automatic,AWD
2013 Audi S7 4.0T Prestige,Audi,2013,"$32,500","54,000",Blue,Gray,Automanual,AWD
2015 Chevrolet Traverse LS,Chevrolet,2015,"$10,995","66,255",White,Gray,Automatic,FWD
2019 Audi Q8 3.0T Premium,Audi,2019,"$56,690","20,733",Black,Black,Automatic,AWD
2016 FIAT 500X Easy,FIAT,2016,"$13,990","30,812",White,Black,Automatic,AWD
2015 Chevrolet Spark EV 2LT,Chevrolet,2015,"$10,990","40,952",White,Gray,Automatic,FWD
2016 Chevrolet Spark LS,Chevrolet,2016,"$5,898","61,648",Silver,Black,Manual,FWD
2020 Chevrolet Equinox LS,Chevrolet,2020,"$19,800",269,Gray,Gray,Automatic,FWD
2017 GMC Terrain SLE-2,GMC,2017,"$12,850","67,044",White,Black,Automatic,FWD
2018 Mercedes-Benz AMG GLE 43 Coupe 4MATIC,Mercedes-Benz,2018,"$46,500","31,875",Gray,Black,Automatic,AWD
2018 Jeep Compass Sport,Jeep,2018,"$12,897","29,260",Blue,Black,Automatic,FWD
2016 Honda CR-V SE,Honda,2016,"$13,998","35,200",Black,Black,CVT,FWD
2015 Hyundai Equus Signature,Hyundai,2015,"$19,398","43,081",Black,White,Automatic,RWD
2006 Pontiac Solstice,Pontiac,2006,"$6,590","40,370",Blue,Beige,Manual,RWD
2016 Mercedes-Benz AMG E AMG E 63 S-Model 4MATIC,Mercedes-Benz,2016,"$43,497","25,445",Black,Silver,Automatic,AWD
2006 Bentley Continental Flying Spur,Bentley,2006,"$33,498","55,378",Black,Other,Automatic,AWD
2012 Honda CR-Z EX,Honda,2012,"$4,800","72,000",Red,Gray,Automatic,FWD
2014 Porsche Panamera S E-Hybrid,Porsche,2014,"$29,498","63,227",White,Black,Automatic,RWD
2016 GMC Terrain SLE-1,GMC,2016,"$13,477","28,615",White,Black,Automatic,FWD
2015 Lincoln MKT EcoBoost,Lincoln,2015,"$19,990","40,938",Beige,Beige,Automatic,AWD
2015 Kia K900 Premium,Kia,2015,"$16,498","44,035",Black,Beige,Automatic,RWD
2019 Lincoln Nautilus Select,Lincoln,2019,"$34,498","10,236",Gray,Beige,Automatic,FWD
2014 Buick LaCrosse Leather,Buick,2014,"$10,597","63,444",White,Brown,Automatic,FWD
2016 Kia K900 Premium 3.8L,Kia,2016,"$18,697","29,204",Silver,Black,Automatic,RWD
2018 Lincoln Navigator L Select,Lincoln,2018,"$55,998","35,326",Black,Black,Automatic,RWD
2017 Mercedes-Benz AMG CLA 45 Base 4MATIC,Mercedes-Benz,2017,"$38,990","34,280",White,Black,Automatic,AWD
2018 Ford Transit-150 XL,Ford,2018,"$21,798","46,587",White,Gray,Automatic,RWD
2010 Cadillac SRX,Cadillac,2010,"$5,690","98,131",White,Other,Automatic,FWD
2011 Chrysler Town & Country Touring,Chrysler,2011,"$7,490","79,355",Black,Beige,Automatic,FWD
2014 Audi A4 Premium,Audi,2014,"$10,567","22,373",Black,Other,CVT,FWD
2016 Kia Soul +,Kia,2016,"$5,995","69,028",Other,Other,Automatic,FWD
2016 Kia Forte LX,Kia,2016,"$5,995","47,500",Other,Other,Automatic,FWD
2015 INFINITI Q50 Premium,INFINITI,2015,"$9,995","55,380",Other,Other,Automatic,RWD
2017 INFINITI Q70L 3.7,INFINITI,2017,"$26,999","32,244",Black,Gray,Automatic,RWD
2017 GMC Acadia Limited Limited,GMC,2017,"$21,999","26,041",Blue,Black,Automatic,AWD
2017 Lincoln MKZ Select,Lincoln,2017,"$17,499","18,772",Red,Black,Automatic,FWD
2017 Nissan Sentra SV,Nissan,2017,"$10,999","37,749",White,Gray,CVT,FWD
2016 Cadillac ATS-V Base,Cadillac,2016,"$30,999","33,200",White,Black,Automatic,RWD
2017 Buick Regal Turbo Premium II,Buick,2017,"$15,999","16,585",Gray,Black,Automatic,FWD
2018 Honda HR-V EX,Honda,2018,"$18,499","9,932",Gray,Black,CVT,AWD
2016 Jaguar XF 35t R-Sport,Jaguar,2016,"$24,983","41,488",Gray,Black,Automatic,RWD
2009 Audi R8,Audi,2009,"$54,984","61,599",Black,Black,Other / Unknown,AWD
2019 Land Rover Range Rover Velar P250 Base,Land,2019,"$41,991","9,606",Blue,Black,Automatic,4x4/4-wheel drive
2015 Jaguar XF 3.0 Sport,Jaguar,2015,"$16,991","40,129",Black,Red,Automatic,RWD
2012 Bentley Continental Flying Spur Base,Bentley,2012,"$59,894","33,963",Black,Black,Automatic,AWD
2015 Volkswagen Beetle 2.0T R-Line,Volkswagen,2015,"$15,455","25,591",Black,Red,Automatic,FWD
2017 Jeep Grand Cherokee Altitude,Jeep,2017,"$20,395","40,430",White,Black,Automatic,RWD
2017 Acura ILX Premium Package,Acura,2017,"$14,125","38,885",White,Black,Automatic,FWD
2018 Chevrolet Trax LT,Chevrolet,2018,"$11,555","39,580",Gray,Black,Automatic,FWD
2018 Chevrolet Equinox 1LT,Chevrolet,2018,"$13,535","27,352",Gray,Black,Automatic,FWD
2018 Ford Fusion SE,Ford,2018,"$11,395","38,753",Red,Beige,Automatic,FWD
2011 Nissan Versa 1.8 S,Nissan,2011,"$2,590","141,886",Silver,Gray,Automatic,FWD
2014 Honda Crosstour EX-L,Honda,2014,"$11,497","78,923",White,White,Automatic,FWD
2010 Mercedes-Benz SLK300,Mercedes-Benz,2010,"$7,490","100,309",Black,Black,Automatic,RWD
2015 Nissan Sentra SV,Nissan,2015,"$7,490","44,736",White,Gray,CVT,FWD
2016 Ford Expedition EL XLT,Ford,2016,"$20,298","61,668",White,Black,Automatic,RWD
2017 Nissan NV Cargo NV2500 HD S/SV V6/V8,Nissan,2017,"$15,499","69,707",White,Gray,Automatic,RWD
2014 Toyota Prius c Four,Toyota,2014,"$8,798","48,422",Blue,Gray,CVT,FWD
2017 Nissan Sentra SV,Nissan,2017,"$8,699","49,634",White,Gray,Automatic,FWD
2004 Chevrolet SSR Base,Chevrolet,2004,"$16,498","48,605",Silver,Black,Automatic,RWD
2016 Toyota Avalon XLE Plus,Toyota,2016,"$14,798","59,797",Gray,Black,Automatic,FWD
2013 Chevrolet Captiva Sport LTZ,Chevrolet,2013,"$5,799","92,578",Silver,Beige,Automatic,FWD
2018 Chrysler 300C,Chrysler,2018,"$26,900",29,White,Black,Automatic,RWD
